1778 - 01,03,05,06,08,09,10,11,13,16,18,19,21,23,24
1777 - 02,04,06,08,10,12,14,15,16,18,19,20,21,24,25
1776 - 02,03,04,06,07,11,12,13,17,18,19,22,23,24,25
1775 - 03,06,07,08,09,11,12,14,15,16,17,18,19,20,23
1774 - 03,07,09,10,12,13,14,15,17,19,20,22,23,24,25
1773 - 01,02,05,08,09,10,13,15,16,17,18,19,21,24,25
1772 - 01,03,04,05,07,09,10,13,14,16,19,20,21,24,25
1771 - 02,06,07,10,11,13,15,16,17,18,19,21,23,24,25
1770 - 02,04,05,07,11,12,14,15,18,19,20,21,22,23,25
1769 - 01,03,05,07,08,10,12,13,14,16,17,18,20,23,25
1768 - 01,02,04,06,10,12,14,17,18,19,20,22,23,24,25
1767 - 02,04,05,06,07,09,10,11,15,16,19,20,23,24,25
1766 - 01,03,07,08,09,10,11,12,13,14,15,16,20,21,23
1765 - 01,02,03,04,05,08,09,11,13,14,17,18,21,22,25
1764 - 01,02,04,06,07,10,12,14,15,16,17,19,20,23,25
1763 - 01,02,03,04,05,08,09,10,11,13,14,15,16,21,24
1762 - 01,02,05,06,07,08,12,15,16,17,20,21,22,23,25
1761 - 01,02,03,05,06,09,10,11,13,17,18,19,20,21,25
1760 - 01,03,04,05,06,07,12,14,15,16,18,20,23,24,25
1759 - 01,02,03,04,05,06,08,10,14,15,16,18,19,22,23
1758 - 01,02,04,07,08,09,10,12,13,14,17,19,20,22,23
1757 - 01,03,04,07,10,13,14,15,17,18,20,21,22,23,25
1756 - 01,02,05,06,07,08,12,13,16,17,19,21,22,23,24
1755 - 01,02,03,08,09,11,13,16,18,19,20,21,22,23,25
1754 - 01,02,03,04,05,10,12,13,14,15,17,20,21,24,25
1753 - 01,02,03,05,06,08,09,12,13,15,17,21,22,24,25
1752 - 01,03,04,06,07,08,09,12,13,15,16,17,18,20,22
1751 - 01,03,04,06,07,09,10,12,13,15,18,19,22,24,25
1750 - 01,04,06,07,10,12,13,16,17,18,19,20,22,23,24
1749 - 02,04,06,09,12,13,15,16,19,20,21,22,23,24,25
1748 - 01,03,05,06,07,09,10,11,12,17,18,19,21,22,25
1747 - 01,04,05,06,07,08,10,13,15,16,17,19,20,21,25
1746 - 03,04,06,07,08,09,10,11,12,15,16,19,22,23,25
1745 - 02,03,04,06,07,08,09,10,11,16,18,20,21,24,25
1744 - 01,05,06,10,11,12,13,15,17,18,19,20,21,23,24
1743 - 05,06,07,08,10,11,13,15,17,18,19,21,22,24,25
1742 - 01,04,06,08,09,10,12,14,15,16,17,18,20,21,25
1741 - 01,05,08,11,12,15,16,17,18,19,20,21,22,23,25
1740 - 01,02,03,04,05,06,08,09,10,11,16,18,19,22,24
1739 - 02,03,04,05,06,07,08,11,12,14,16,19,20,22,24
1738 - 01,03,06,09,10,13,14,17,18,19,20,21,22,23,24
1737 - 02,04,05,06,10,11,12,15,16,18,19,20,22,24,25
1736 - 03,06,07,09,11,12,13,15,16,18,19,22,23,24,25
1735 - 01,02,03,06,10,12,13,14,15,19,20,21,23,24,25
1734 - 01,02,03,06,07,08,10,11,15,16,17,21,22,24,25
1733 - 01,02,04,05,08,09,12,13,14,15,16,19,21,23,25
1732 - 01,03,05,09,10,12,13,14,17,18,19,20,21,22,24
1731 - 01,03,05,07,08,09,10,13,14,17,19,20,22,24,25
1730 - 01,07,08,10,12,13,14,15,16,18,19,22,23,24,25
1729 - 01,02,04,06,08,09,10,11,12,14,16,18,21,24,25
1728 - 02,03,05,06,07,08,09,10,11,12,14,15,17,21,22
1727 - 01,02,05,06,07,09,10,13,14,15,16,20,21,22,24
1726 - 01,03,05,06,08,10,11,12,14,15,17,19,20,22,25
1725 - 01,05,06,08,12,13,14,15,18,19,21,22,23,24,25
1724 - 05,06,07,09,10,11,12,13,15,16,18,20,21,22,23
1723 - 01,02,04,06,07,10,11,12,13,14,17,18,19,21,22
1722 - 02,04,05,07,08,11,12,14,15,17,19,21,22,23,25
1721 - 01,03,04,05,06,08,11,13,14,15,16,19,21,24,25
1720 - 02,03,04,09,10,11,13,15,17,18,20,22,23,24,25
1719 - 02,03,04,06,10,11,13,15,17,18,20,21,23,24,25
1718 - 02,03,05,06,07,08,10,11,12,17,18,20,21,22,24
1717 - 01,03,04,05,07,08,09,10,11,14,15,21,22,23,24
1716 - 01,03,04,05,07,10,11,12,13,16,17,22,23,24,25
1715 - 01,02,04,06,08,11,13,16,17,18,19,21,22,24,25
1714 - 01,03,05,06,07,08,10,14,15,18,19,21,22,23,24
1713 - 01,04,08,09,10,12,13,15,16,17,19,20,21,23,24
1712 - 01,03,05,06,07,10,13,14,15,16,17,18,23,24,25
1711 - 01,02,03,04,05,08,10,11,13,14,18,19,20,21,23
1710 - 02,04,05,06,07,09,10,11,12,17,20,21,22,24,25
1709 - 01,03,04,05,11,12,13,15,18,19,20,21,22,23,24
1708 - 01,02,03,04,06,07,08,09,10,12,13,14,17,18,22
1707 - 02,05,09,10,11,12,13,16,17,18,19,21,22,23,25
1706 - 02,03,04,05,07,08,09,12,13,14,15,17,18,20,21
1705 - 02,03,04,05,09,12,14,16,17,18,19,20,21,23,24
1704 - 02,04,06,07,09,10,11,12,13,14,16,18,19,20,22
1703 - 01,03,06,08,09,10,12,13,14,15,16,17,18,19,22
1702 - 03,04,05,07,08,10,11,14,15,16,17,18,19,22,25
1701 - 01,02,03,05,06,07,08,10,13,16,17,18,20,21,22
1700 - 01,02,03,06,07,08,12,13,14,16,20,21,22,23,24
1699 - 04,05,06,08,09,10,13,14,15,16,19,21,23,24,25
1698 - 02,03,04,05,08,09,13,14,16,18,19,20,21,22,25
1697 - 03,04,06,07,10,13,17,18,19,20,21,22,23,24,25
1696 - 02,04,05,07,08,10,12,13,14,16,17,18,19,23,24
1695 - 01,04,05,09,11,13,14,17,18,20,21,22,23,24,25
1694 - 01,02,03,04,05,09,11,12,13,17,18,19,20,23,24
1693 - 01,03,04,06,07,08,11,14,16,17,19,20,21,22,23
1692 - 03,05,06,07,10,12,14,15,17,18,20,22,23,24,25
1691 - 01,02,03,04,05,07,08,10,11,12,13,15,16,18,19
1690 - 01,02,04,05,07,08,10,13,15,16,19,20,22,23,25
1689 - 01,02,06,07,09,10,11,13,14,16,17,18,19,22,23
1688 - 01,03,04,05,06,07,08,10,13,15,19,21,22,24,25
1687 - 01,02,03,04,06,07,09,10,14,16,17,18,19,20,24
1686 - 02,04,05,06,09,10,13,15,17,18,19,20,22,23,24
1685 - 01,02,03,05,06,07,11,12,14,16,17,19,21,22,24
1684 - 02,04,07,09,10,12,13,14,15,16,17,22,23,24,25
1683 - 01,02,03,05,09,10,11,13,15,16,17,18,23,24,25
1682 - 01,04,05,06,07,09,12,13,15,17,18,19,20,21,25
1681 - 01,02,03,07,08,10,11,12,15,16,17,20,22,23,25
1680 - 01,02,03,07,08,10,11,12,13,14,18,20,21,23,25
1679 - 05,07,08,09,10,11,12,14,15,16,17,19,20,21,23
1678 - 01,03,04,05,06,08,09,14,16,18,19,20,22,23,24
1677 - 01,04,05,06,09,11,12,14,15,16,17,18,19,20,22
1676 - 03,04,08,09,10,12,13,14,15,16,18,20,23,24,25
1675 - 01,02,03,05,07,08,09,12,14,19,20,21,22,23,25
1674 - 01,02,04,05,09,10,11,12,15,19,20,21,22,23,24
1673 - 01,02,04,05,07,09,11,12,15,17,19,20,23,24,25
1672 - 02,03,05,06,08,09,11,17,18,20,21,22,23,24,25
1671 - 01,03,04,05,08,09,10,12,14,15,18,19,21,22,25
1670 - 01,02,03,04,07,11,13,14,16,17,20,21,22,23,25
1669 - 01,02,03,05,06,07,08,09,12,16,17,20,21,23,25
1668 - 04,05,06,08,11,12,14,16,17,18,20,21,23,24,25
1667 - 01,02,03,04,08,10,11,13,16,18,20,22,23,24,25
1666 - 01,02,05,06,08,09,10,12,13,14,17,20,21,24,25
1665 - 01,02,04,05,08,10,12,13,15,17,18,21,22,23,24
1664 - 02,04,05,06,07,08,11,13,15,16,17,18,20,24,25
1663 - 01,02,03,05,06,07,09,11,12,13,16,17,21,22,23
1662 - 01,02,03,05,08,10,11,13,14,17,18,20,21,22,25
1661 - 02,03,05,06,07,10,11,12,13,14,17,18,21,22,23
1660 - 01,02,03,07,08,10,11,13,14,17,18,20,21,24,25
1659 - 02,04,07,08,09,10,12,14,15,16,20,21,22,23,25
1658 - 02,04,05,06,07,08,12,13,15,16,17,18,19,20,23
1657 - 03,04,06,08,09,10,12,15,17,18,19,20,21,23,24
1656 - 02,03,04,05,07,10,11,12,13,15,17,19,20,23,24
1655 - 01,02,03,05,06,07,10,12,14,16,18,19,20,22,23
1654 - 01,02,03,04,06,10,11,13,16,18,19,20,22,23,25
1653 - 02,04,05,06,07,12,14,15,17,20,21,22,23,24,25
1652 - 02,03,04,05,06,07,10,11,14,16,17,18,21,24,25
1651 - 01,02,03,04,06,07,08,10,16,17,18,19,20,22,24
1650 - 03,04,05,08,10,13,14,15,16,17,18,19,20,22,25
1649 - 04,05,08,09,12,13,14,15,16,17,18,20,22,23,24
1648 - 04,09,10,11,12,13,15,16,17,19,21,22,23,24,25
1647 - 01,02,04,07,08,09,10,12,14,15,19,20,22,24,25
1646 - 01,03,04,05,06,07,09,12,13,15,17,18,20,22,25
1645 - 02,03,04,05,08,09,10,14,15,16,18,20,21,23,25
1644 - 02,03,04,05,06,07,08,09,11,13,15,18,22,23,24
1643 - 01,02,03,04,05,07,09,10,12,14,16,19,22,23,25
1642 - 02,05,06,07,10,11,13,15,17,18,19,20,22,24,25
1641 - 03,04,05,08,09,11,12,14,16,17,19,20,21,22,25
1640 - 01,02,04,05,06,12,14,15,16,17,20,21,22,24,25
1639 - 01,03,05,06,07,08,09,10,11,14,15,19,20,22,25
1638 - 01,07,08,10,11,12,14,15,16,19,20,22,23,24,25
1637 - 03,04,05,07,08,11,12,13,14,15,17,18,19,22,24
1636 - 02,03,06,07,08,09,12,13,14,15,18,19,20,22,25
1635 - 01,03,06,07,08,12,15,16,17,19,21,22,23,24,25
1634 - 03,04,05,06,07,09,10,13,14,15,19,21,22,24,25
1633 - 01,02,03,05,06,07,09,10,17,18,19,20,23,24,25
1632 - 04,05,08,12,13,14,15,16,18,20,21,22,23,24,25
1631 - 02,03,04,05,09,10,11,12,14,18,19,20,22,23,25
1630 - 03,05,07,08,09,10,12,13,14,15,17,20,22,23,25
1629 - 01,02,03,05,06,07,09,10,12,14,15,18,22,24,25
1628 - 01,03,06,09,11,12,16,17,18,19,20,22,23,24,25
1627 - 02,03,04,06,08,09,11,12,13,14,15,17,20,21,24
1626 - 01,03,04,07,08,09,10,11,13,15,16,17,20,21,24
1625 - 02,03,06,08,10,12,13,16,17,18,19,20,21,22,24
1624 - 01,02,06,07,08,09,11,14,15,16,17,18,20,23,24
1623 - 01,02,03,04,06,07,08,10,11,13,14,17,19,20,24
1622 - 01,02,03,04,08,09,11,16,17,18,20,22,23,24,25
1621 - 02,03,04,06,08,09,10,13,14,18,19,21,22,23,24
1620 - 01,02,04,07,09,10,11,12,13,14,18,20,21,24,25
1619 - 04,05,07,08,10,11,13,15,16,17,18,21,22,24,25
1618 - 01,03,04,05,08,09,10,13,14,16,17,19,20,24,25
1617 - 02,05,06,07,08,09,10,12,13,14,15,20,22,23,25
1616 - 01,02,04,05,08,10,11,13,14,16,17,18,22,23,24
1615 - 01,02,04,05,06,07,09,10,11,16,17,19,20,21,25
1614 - 01,02,03,07,09,10,12,13,14,15,16,17,19,21,23
1613 - 01,02,03,04,06,08,09,10,13,14,16,17,18,19,21
1612 - 02,03,04,05,07,11,12,14,15,18,21,22,23,24,25
1611 - 01,03,04,06,07,08,09,10,11,12,14,15,20,22,24
1610 - 03,06,07,09,10,11,13,14,16,17,19,20,21,22,24
1609 - 05,06,07,08,09,11,13,14,17,18,20,21,23,24,25
1608 - 01,02,03,05,06,09,10,14,17,18,20,21,22,23,25
1607 - 01,02,03,06,07,08,09,11,12,13,14,15,17,18,24
1606 - 01,03,05,07,08,09,10,11,14,15,19,20,22,23,25
1605 - 02,04,05,08,09,10,11,14,16,17,18,19,21,23,25
1604 - 03,04,05,06,07,08,09,10,12,13,15,19,21,22,24
1603 - 01,02,03,04,07,09,10,13,14,16,19,20,21,23,24
1602 - 01,03,04,08,09,10,11,13,14,15,17,19,21,23,24
1601 - 02,04,06,08,09,10,11,12,13,14,15,18,20,22,25
1600 - 02,03,04,05,07,09,13,14,16,17,18,20,22,23,24
1599 - 01,03,04,05,06,08,09,10,14,18,20,21,22,23,25
1598 - 02,05,06,07,10,12,13,15,16,17,18,19,20,21,24
1597 - 01,02,05,06,07,08,09,13,17,18,19,20,21,22,24
1596 - 05,08,09,10,11,12,13,15,18,19,20,21,22,23,24
1595 - 01,02,03,04,06,07,09,10,11,13,17,18,20,22,25
1594 - 01,02,04,06,08,10,11,12,13,15,16,17,19,21,25
1593 - 03,04,05,07,08,09,10,11,13,14,16,17,20,22,24
1592 - 01,02,03,04,05,06,09,12,14,15,16,19,20,22,25
1591 - 01,03,05,07,08,10,11,12,17,19,20,21,22,23,24
1590 - 01,03,05,07,08,10,14,16,17,18,20,21,22,23,25
1589 - 01,02,03,04,06,12,13,14,15,17,18,22,23,24,25
1588 - 01,03,04,05,07,09,10,11,14,15,17,20,21,22,23
1587 - 02,03,05,07,08,11,14,15,16,17,19,20,21,22,25
1586 - 01,03,04,10,11,12,13,16,18,19,20,22,23,24,25
1585 - 01,02,04,05,06,07,09,11,17,18,19,21,23,24,25
1584 - 01,02,03,05,06,11,12,14,15,16,17,19,20,24,25
1583 - 02,03,04,06,07,09,10,14,15,16,17,19,20,23,25
1582 - 01,02,05,07,08,10,11,14,16,17,18,19,23,24,25
1581 - 03,04,05,06,07,08,11,12,13,16,20,21,23,24,25
1580 - 03,04,07,10,11,12,13,14,15,16,18,20,22,23,25
1579 - 01,02,04,06,07,10,12,13,14,15,16,18,21,22,23
1578 - 04,06,08,09,10,12,13,14,16,17,18,19,21,22,24
1577 - 03,05,06,07,09,10,11,13,15,16,17,18,19,21,24
1576 - 01,02,05,07,08,09,11,12,14,15,16,18,20,21,25
1575 - 01,03,05,06,07,09,10,11,12,14,16,17,22,23,25
1574 - 01,02,03,05,06,07,10,11,12,14,15,17,18,21,22
1573 - 02,06,07,08,10,11,12,13,14,15,16,17,18,19,23
1572 - 02,04,05,06,08,09,10,13,16,18,19,21,22,23,24
1571 - 01,03,04,05,06,07,11,12,14,17,18,19,23,24,25
1570 - 01,03,07,08,09,11,13,16,18,19,20,21,23,24,25
1569 - 02,04,08,09,10,12,13,14,16,18,20,21,23,24,25
1568 - 01,02,03,04,06,07,10,11,13,16,17,19,21,22,24
1567 - 02,03,05,07,09,10,11,12,14,15,17,18,19,21,24
1566 - 01,02,04,05,07,08,09,13,14,15,16,19,23,24,25
1565 - 01,03,06,07,08,09,10,11,12,13,15,17,18,24,25
1564 - 03,04,06,08,09,11,12,13,16,17,18,19,20,21,24
1563 - 01,02,03,05,06,09,10,12,13,17,18,20,21,22,23
1562 - 01,02,03,04,05,06,07,08,09,11,12,14,16,17,18
1561 - 03,05,06,07,08,12,13,15,16,18,20,21,22,24,25
1560 - 01,02,03,04,05,07,08,09,11,14,17,18,20,24,25
1559 - 03,04,05,06,07,09,10,11,14,16,18,19,20,23,25
1558 - 01,02,04,05,06,09,11,14,15,16,17,18,21,22,25
1557 - 02,03,04,05,06,09,12,16,17,18,20,21,22,24,25
1556 - 01,02,03,05,06,08,12,15,16,17,19,21,22,23,25
1555 - 01,02,06,08,09,10,12,13,14,16,18,20,22,23,25
1554 - 01,03,04,05,07,08,09,10,13,14,16,18,19,24,25
1553 - 01,02,04,08,09,11,12,13,15,17,18,19,21,22,25
1552 - 02,03,07,08,09,12,14,15,16,19,20,21,22,24,25
1551 - 01,03,05,07,08,11,13,14,15,17,19,20,22,23,25
1550 - 03,04,05,07,08,13,14,15,16,17,20,22,23,24,25
1549 - 01,02,03,04,05,07,08,10,11,13,18,20,23,24,25
1548 - 02,03,04,09,10,11,12,14,15,17,18,20,21,22,23
1547 - 01,02,05,06,08,09,10,11,13,15,17,18,19,21,25
1546 - 01,03,06,07,08,10,11,14,15,18,19,20,22,24,25
1545 - 03,05,07,08,10,11,12,15,16,17,20,22,23,24,25
1544 - 01,02,04,07,08,09,11,12,14,16,17,21,22,23,24
1543 - 01,02,06,07,08,09,12,13,15,17,19,20,23,24,25
1542 - 02,03,05,07,08,10,11,13,15,16,17,20,21,22,24
1541 - 02,03,04,05,07,11,13,14,15,18,19,20,21,22,25
1540 - 01,02,03,07,09,10,11,12,14,15,16,17,19,22,23
1539 - 01,03,04,08,11,12,13,14,16,17,18,19,20,21,25
1538 - 02,04,05,07,08,09,10,13,14,15,17,18,19,21,23
1537 - 01,02,03,04,10,11,13,14,15,17,18,20,21,22,24
1536 - 01,03,05,06,07,08,09,10,11,12,13,19,20,23,25
1535 - 03,04,05,07,08,12,13,15,17,18,21,22,23,24,25
1534 - 01,04,05,08,09,10,11,12,13,14,16,17,19,21,24
1533 - 01,03,04,06,07,11,12,13,14,15,16,19,20,21,24
1532 - 01,02,03,08,09,10,11,12,13,14,17,18,20,22,25
1531 - 01,02,03,04,07,08,10,11,13,14,15,19,22,23,24
1530 - 02,04,05,07,09,10,12,14,15,16,18,20,22,23,24
1529 - 02,03,04,05,08,11,13,14,16,17,18,19,20,21,24
1528 - 01,02,04,05,06,08,09,10,17,18,20,21,23,24,25
1527 - 01,02,03,05,06,07,09,10,14,15,20,21,22,24,25
1526 - 05,07,08,09,10,11,13,15,17,18,20,21,22,23,25
1525 - 01,02,04,05,08,10,12,14,15,18,19,20,21,22,25
1524 - 01,03,05,06,07,08,09,10,13,14,20,22,23,24,25
1523 - 03,05,06,07,09,10,12,13,14,16,18,19,21,23,25
1522 - 01,08,09,10,11,13,14,15,16,18,19,20,21,23,24
1521 - 01,02,03,04,05,07,08,12,14,15,17,19,20,23,24
1520 - 01,02,04,08,09,10,12,13,14,16,17,18,19,24,25
1519 - 01,04,06,08,13,14,16,17,18,20,21,22,23,24,25
1518 - 02,03,04,05,07,08,11,12,14,16,17,20,22,24,25
1517 - 02,03,05,08,10,11,12,14,15,18,20,21,23,24,25
1516 - 01,02,06,07,10,11,12,14,16,18,19,20,22,23,24
1515 - 01,02,03,05,08,09,11,12,13,16,17,18,19,20,23
1514 - 03,04,05,07,08,11,12,13,15,16,17,19,20,21,24
1513 - 03,04,06,07,09,10,11,12,13,14,16,18,21,22,24
1512 - 02,03,04,06,10,11,12,13,15,16,17,19,21,22,24
1511 - 02,04,05,08,09,10,11,12,13,15,19,20,21,23,24
1510 - 01,03,04,07,08,09,10,11,12,13,15,18,19,22,24
1509 - 01,02,03,06,07,08,09,13,14,15,17,18,19,22,24
1508 - 01,03,07,08,09,10,11,12,14,17,19,21,22,23,24
1507 - 01,02,03,04,05,08,10,11,13,14,17,19,21,23,24
1506 - 03,04,05,08,09,10,13,14,17,18,19,20,21,22,24
1505 - 01,02,03,06,07,11,14,16,17,18,19,20,22,24,25
1504 - 01,04,05,07,08,11,12,14,17,18,19,21,23,24,25
1503 - 01,02,03,07,12,15,16,17,18,20,21,22,23,24,25
1502 - 01,02,03,04,05,07,11,12,13,15,17,18,20,22,24
1501 - 01,06,07,08,09,10,11,13,16,17,18,21,22,24,25
1500 - 01,02,03,05,07,10,11,12,13,15,17,18,19,20,22
1499 - 01,02,03,04,05,07,08,12,13,14,15,18,19,23,24
1498 - 04,05,07,08,10,11,14,15,16,17,18,21,23,24,25
1497 - 01,02,05,07,11,12,13,14,15,16,17,18,19,22,23
1496 - 02,03,06,07,09,10,11,12,13,15,17,19,20,23,25
1495 - 01,02,03,04,05,08,10,12,13,14,18,22,23,24,25
1494 - 01,02,03,04,09,10,11,12,13,15,17,19,20,22,25
1493 - 02,05,08,10,11,13,14,15,16,19,20,21,23,24,25
1492 - 02,03,04,05,07,08,10,12,15,16,17,18,19,24,25
1491 - 02,04,05,06,07,09,11,13,14,19,20,22,23,24,25
1490 - 01,03,04,05,07,08,09,11,13,14,15,18,19,20,22
1489 - 02,04,07,08,09,10,12,13,14,15,19,20,22,23,25
1488 - 01,04,05,06,10,11,12,13,16,19,20,21,23,24,25
1487 - 01,02,03,04,05,06,10,11,12,15,16,19,21,22,25
1486 - 02,04,05,08,09,10,12,14,18,19,20,21,22,23,25
1485 - 01,02,03,05,08,09,11,13,15,17,18,19,23,24,25
1484 - 01,02,03,04,06,07,09,10,12,17,18,19,21,22,25
1483 - 03,04,05,06,07,09,11,13,14,15,17,20,21,22,23
1482 - 01,02,04,05,07,08,09,10,11,12,14,15,19,23,24
1481 - 02,03,05,07,08,09,11,17,18,19,20,21,23,24,25
1480 - 01,06,07,10,11,12,13,15,16,17,19,20,21,22,25
1479 - 02,03,05,06,09,11,13,14,15,16,17,18,20,22,23
1478 - 02,05,06,07,10,11,12,15,16,17,18,19,21,24,25
1477 - 01,02,03,04,05,06,07,10,12,15,17,18,21,22,23
1476 - 02,04,05,06,07,09,10,12,13,14,16,19,21,22,25
1475 - 01,02,03,05,06,09,10,12,13,15,18,20,21,24,25
1474 - 01,02,05,07,08,10,11,13,14,15,18,19,20,21,25
1473 - 01,04,05,07,08,09,10,12,14,16,20,22,23,24,25
1472 - 02,03,04,05,07,08,10,12,13,14,18,21,22,23,24
1471 - 01,02,04,06,07,08,10,11,13,15,18,20,21,22,24
1470 - 02,03,07,08,11,12,13,14,15,18,20,21,22,23,24
1469 - 01,02,03,05,06,07,08,09,11,13,16,17,18,19,20
1468 - 02,03,05,06,08,11,12,13,14,18,19,20,21,23,24
1467 - 01,04,05,06,09,10,11,12,19,20,21,22,23,24,25
1466 - 02,03,04,06,10,11,12,14,19,20,21,22,23,24,25
1465 - 02,05,07,08,09,10,12,14,16,19,20,21,22,23,24
1464 - 01,04,09,10,11,12,13,14,15,16,17,18,22,23,24
1463 - 03,04,06,07,10,11,13,14,15,17,19,20,22,23,24
1462 - 01,03,04,05,07,09,12,13,14,16,17,20,21,24,25
1461 - 02,04,05,06,09,10,11,15,17,18,19,21,23,24,25
1460 - 01,03,05,07,11,14,15,16,17,18,19,20,21,24,25
1459 - 01,04,06,09,10,12,13,14,16,17,18,19,20,24,25
1458 - 01,02,03,05,07,09,11,14,17,18,19,20,22,23,24
1457 - 01,02,03,04,07,08,09,10,11,13,14,15,18,23,24
1456 - 01,02,06,07,08,09,12,13,14,15,19,20,21,24,25
1455 - 02,05,07,08,14,15,16,17,18,19,20,21,22,23,25
1454 - 01,03,04,07,10,12,13,14,18,19,20,21,22,23,25
1453 - 01,02,05,08,09,10,13,14,15,16,19,21,23,24,25
1452 - 02,05,07,08,10,11,13,14,15,17,20,21,23,24,25
1451 - 01,02,03,05,10,12,13,14,15,19,20,21,23,24,25
1450 - 01,02,04,05,08,09,10,13,14,16,17,19,20,22,24
1449 - 01,03,04,05,06,07,08,09,11,15,16,20,22,23,24
1448 - 01,03,04,05,06,08,12,13,16,18,19,21,22,23,24
1447 - 01,03,04,05,08,11,12,13,17,18,19,21,22,24,25
1446 - 01,04,06,07,08,12,13,16,17,20,21,22,23,24,25
1445 - 01,04,05,06,08,10,13,15,16,17,18,20,22,23,25
1444 - 01,02,04,05,06,09,10,11,14,15,17,18,20,21,24
1443 - 01,02,03,05,07,08,09,10,11,12,14,15,16,17,24
1442 - 01,02,03,04,07,09,11,12,13,15,16,17,19,20,21
1441 - 01,03,04,05,06,07,09,10,11,13,16,19,22,23,25
1440 - 02,03,08,10,12,13,14,16,17,18,20,21,22,24,25
1439 - 01,02,03,05,11,12,13,14,15,16,17,18,19,22,24
1438 - 01,04,07,08,09,10,11,12,14,15,17,20,21,22,24
1437 - 02,04,05,06,07,08,09,11,13,14,17,19,20,23,25
1436 - 01,02,03,05,06,08,11,12,15,17,18,19,22,23,24
1435 - 01,02,03,04,05,06,09,10,12,16,17,19,20,21,23
1434 - 03,04,05,06,07,09,10,12,13,15,18,19,22,23,24
1433 - 03,06,07,09,10,12,14,15,16,18,20,22,23,24,25
1432 - 01,03,04,05,10,11,12,16,17,18,20,21,23,24,25
1431 - 01,02,07,08,09,10,12,14,15,16,17,19,20,23,25
1430 - 01,03,04,05,07,08,09,13,15,16,20,21,22,23,25
1429 - 05,07,08,09,10,12,13,14,15,16,18,19,20,21,25
1428 - 02,03,04,05,06,08,09,13,17,18,19,20,21,22,25
1427 - 01,02,07,10,11,12,14,15,16,17,18,19,20,22,25
1426 - 02,03,04,07,08,10,12,14,15,16,18,22,23,24,25
1425 - 01,03,04,05,08,09,11,12,13,14,16,19,20,21,25
1424 - 02,04,05,06,08,09,10,11,13,17,18,20,21,23,25
1423 - 01,02,04,05,07,08,11,12,13,14,15,16,19,22,23
1422 - 01,04,05,07,10,11,13,14,15,16,17,19,22,23,24
1421 - 03,05,06,07,08,09,11,12,14,17,18,19,20,23,24
1420 - 01,04,06,07,08,10,13,14,15,16,17,20,22,23,25
1419 - 02,03,06,07,11,12,15,16,17,18,19,20,21,23,24
1418 - 02,04,06,09,10,11,13,14,15,17,18,20,21,22,23
1417 - 01,02,03,04,06,07,09,11,13,14,15,18,19,22,23
1416 - 03,04,05,07,08,09,10,12,14,15,17,18,19,20,24
1415 - 02,04,05,06,10,12,13,15,17,18,19,22,23,24,25
1414 - 02,03,04,05,07,09,10,11,13,14,16,17,20,21,23
1413 - 02,03,04,05,06,07,08,09,10,13,16,17,18,21,25
1412 - 05,06,07,09,11,13,15,16,18,19,21,22,23,24,25
1411 - 01,05,06,07,08,09,10,12,13,14,15,16,17,21,23
1410 - 02,03,04,05,06,07,09,10,14,15,16,17,20,21,23
1409 - 01,02,04,06,07,08,11,12,14,16,17,19,22,24,25
1408 - 01,03,05,08,10,11,12,13,14,19,21,22,23,24,25
1407 - 01,02,04,05,06,07,10,12,13,20,21,22,23,24,25
1406 - 02,03,04,05,06,09,11,13,15,19,20,21,22,24,25
1405 - 02,03,04,07,09,10,11,14,15,16,18,19,20,23,24
1404 - 01,02,03,04,08,10,11,13,15,16,18,19,21,22,25
1403 - 03,04,05,08,09,10,11,12,13,15,16,17,21,23,25
1402 - 02,03,04,05,08,09,11,12,14,15,16,19,20,21,23
1401 - 01,03,04,05,06,07,08,14,15,18,19,21,22,24,25
1400 - 01,02,03,05,06,09,10,12,16,19,21,22,23,24,25
1399 - 04,05,06,08,09,12,13,14,15,17,19,21,22,24,25
1398 - 01,04,05,06,07,08,11,14,15,16,19,20,21,24,25
1397 - 01,03,04,05,06,08,09,11,12,13,14,18,21,22,25
1396 - 03,05,06,07,10,12,13,17,18,19,20,22,23,24,25
1395 - 05,06,07,08,11,12,13,14,16,17,18,19,22,23,25
1394 - 03,04,05,06,09,10,11,14,15,16,18,19,21,22,23
1393 - 03,04,05,07,09,10,11,12,13,14,17,18,20,22,23
1392 - 01,02,03,04,08,09,14,15,16,17,18,20,21,22,25
1391 - 01,03,05,06,10,11,12,15,16,17,19,20,21,24,25
1390 - 03,05,06,07,08,11,13,14,15,16,17,18,20,21,23
1389 - 01,02,04,05,06,08,10,12,14,15,16,17,18,20,21
1388 - 01,03,05,07,08,10,11,12,15,18,19,20,21,23,25
1387 - 01,03,04,05,06,07,09,11,12,13,14,15,16,18,24
1386 - 01,02,03,04,07,09,13,16,17,18,19,21,22,24,25
1385 - 04,05,08,09,10,11,12,13,14,15,17,18,19,20,23
1384 - 03,04,06,08,09,11,12,13,15,18,19,20,22,24,25
1383 - 02,06,07,08,09,13,14,15,16,17,20,21,22,24,25
1382 - 01,06,10,12,13,14,15,16,17,18,19,20,21,22,24
1381 - 01,04,06,08,09,10,12,13,14,16,17,18,19,21,25
1380 - 03,04,05,06,08,11,12,14,15,16,17,21,22,24,25
1379 - 01,02,04,05,07,08,09,10,12,14,15,17,18,21,22
